LOCATION,SUBJECT,Year,Housing
POL,NOMINAL,2020-Q3,137.020569345261
POL,NOMINAL,2020-Q4,138.604674138029
POL,NOMINAL,2021-Q1,141.109754080274
POL,NOMINAL,2021-Q2,145.369567801186
POL,NOMINAL,2021-Q3,149.185113313984
POL,NOMINAL,2021-Q4,155.425564804555
POL,NOMINAL,2022-Q1,160.207685858988
POL,NOMINAL,2022-Q2,163.396097456051
POL,NOMINAL,2022-Q3,167.231686225985
POL,NOMINAL,2022-Q4,169.984530468
PRT,NOMINAL,2010-Q2,108.058617208927
PRT,NOMINAL,2010-Q3,107.394943920568
PRT,NOMINAL,2010-Q4,106.390470850882
PRT,NOMINAL,2011-Q1,105.2974964518
PRT,NOMINAL,2011-Q2,103.100702217629
PRT,NOMINAL,2011-Q3,101.590730239596
PRT,NOMINAL,2011-Q4,98.3810710909763
PRT,NOMINAL,2012-Q1,96.7459509875529
PRT,NOMINAL,2012-Q2,94.552507775557
PRT,NOMINAL,2012-Q3,93.7741389658652
PRT,NOMINAL,2012-Q4,94.4174022710249
PRT,NOMINAL,2013-Q1,92.4491700993484
PRT,NOMINAL,2013-Q2,92.0864208413923
PRT,NOMINAL,2013-Q3,92.7972754899978
PRT,NOMINAL,2013-Q4,95.0071335692616
PRT,NOMINAL,2014-Q1,96.2621698137188
PRT,NOMINAL,2014-Q2,97.4071068863265
PRT,NOMINAL,2014-Q3,97.3122398583845
PRT,NOMINAL,2014-Q4,97.1684834415701
PRT,NOMINAL,2015-Q1,97.1023864216281
PRT,NOMINAL,2015-Q2,100.120366632709
PRT,NOMINAL,2015-Q3,100.61762112556
PRT,NOMINAL,2015-Q4,102.159625820103
PRT,NOMINAL,2016-Q1,103.803517469585
PRT,NOMINAL,2016-Q2,106.333494928417
PRT,NOMINAL,2016-Q3,108.230810354578
PRT,NOMINAL,2016-Q4,110.09217724742
PRT,NOMINAL,2017-Q1,111.890167095365
PRT,NOMINAL,2017-Q2,114.840413984725
PRT,NOMINAL,2017-Q3,119.53873442536
PRT,NOMINAL,2017-Q4,121.790684494551
PRT,NOMINAL,2018-Q1,125.394770485784
PRT,NOMINAL,2018-Q2,127.779153971921
PRT,NOMINAL,2018-Q3,129.702210292978
PRT,NOMINAL,2018-Q4,133.253865249318
PRT,NOMINAL,2019-Q1,136.756079623997
PRT,NOMINAL,2019-Q2,139.916258334804
PRT,NOMINAL,2019-Q3,143.728050710359
PRT,NOMINAL,2019-Q4,147.129611330839
PRT,NOMINAL,2020-Q1,151.13091278971
PRT,NOMINAL,2020-Q2,153.619793334298
PRT,NOMINAL,2020-Q3,153.703801638755
PRT,NOMINAL,2020-Q4,158.855492237237
PRT,NOMINAL,2021-Q1,161.068275650264
PRT,NOMINAL,2021-Q2,165.649404553033
PRT,NOMINAL,2021-Q3,171.3982139951
PRT,NOMINAL,2021-Q4,177.244105818183
PRT,NOMINAL,2022-Q1,181.914543370837
PRT,NOMINAL,2022-Q2,187.483654384295
PRT,NOMINAL,2022-Q3,193.905137059346
SVK,NOMINAL,2010-Q2,96.8793536744034
SVK,NOMINAL,2010-Q3,96.1734693147943
SVK,NOMINAL,2010-Q4,96.51886630022
SVK,NOMINAL,2011-Q1,96.5236686851007
SVK,NOMINAL,2011-Q2,95.0427875819974
SVK,NOMINAL,2011-Q3,95.42977107689
SVK,NOMINAL,2011-Q4,94.3208193633948
SVK,NOMINAL,2012-Q1,93.5298031768808
SVK,NOMINAL,2012-Q2,92.6573152896858
SVK,NOMINAL,2012-Q3,93.1745634974795
SVK,NOMINAL,2012-Q4,91.6553904932725
SVK,NOMINAL,2013-Q1,93.5663594016322
SVK,NOMINAL,2013-Q2,93.6092565250184
SVK,NOMINAL,2013-Q3,93.4972851095953
SVK,NOMINAL,2013-Q4,93.6741630960936
SVK,NOMINAL,2014-Q1,93.4653720141006
SVK,NOMINAL,2014-Q2,94.5543406688518
SVK,NOMINAL,2014-Q3,94.6881934315343
SVK,NOMINAL,2014-Q4,96.9191448178858
SVK,NOMINAL,2015-Q1,98.4775656118435
SVK,NOMINAL,2015-Q2,99.67332943085
SVK,NOMINAL,2015-Q3,100.260551570577
SVK,NOMINAL,2015-Q4,101.588553386729
SVK,NOMINAL,2016-Q1,103.453046464874
SVK,NOMINAL,2016-Q2,105.536280220956
SVK,NOMINAL,2016-Q3,107.813539724052
SVK,NOMINAL,2016-Q4,110.008066562785
SVK,NOMINAL,2017-Q1,107.394154521783
SVK,NOMINAL,2017-Q2,112.57714809108
SVK,NOMINAL,2017-Q3,115.64599755653
SVK,NOMINAL,2017-Q4,116.343569928432
SVK,NOMINAL,2018-Q1,120.011364533548
SVK,NOMINAL,2018-Q2,120.594423044546
SVK,NOMINAL,2018-Q3,120.549376258217
SVK,NOMINAL,2018-Q4,124.125622961722
SVK,NOMINAL,2019-Q1,127.057537420993
SVK,NOMINAL,2019-Q2,130.825521178677
SVK,NOMINAL,2019-Q3,134.267876770861
SVK,NOMINAL,2019-Q4,137.429740677778
SVK,NOMINAL,2020-Q1,144.009605349205
SVK,NOMINAL,2020-Q2,143.586742644407
SVK,NOMINAL,2020-Q3,145.385972306915
SVK,NOMINAL,2020-Q4,147.262229088099
SVK,NOMINAL,2021-Q1,147.046640287511
SVK,NOMINAL,2021-Q2,150.518099024655
SVK,NOMINAL,2021-Q3,156.848294158345
SVK,NOMINAL,2021-Q4,162.921423193348
SVK,NOMINAL,2022-Q1,168.022434502733
SVK,NOMINAL,2022-Q2,175.617097500478
SVK,NOMINAL,2022-Q3,179.479053832532
SVK,NOMINAL,2022-Q4,178.766659427132
ESP,NOMINAL,2010-Q2,135.599911463251
ESP,NOMINAL,2010-Q3,133.664388978825
ESP,NOMINAL,2010-Q4,133.651318283911
ESP,NOMINAL,2011-Q1,130.530390241486
ESP,NOMINAL,2011-Q2,127.204919484887
ESP,NOMINAL,2011-Q3,122.728703350639
ESP,NOMINAL,2011-Q4,116.616744221097
ESP,NOMINAL,2012-Q1,111.937765904536
ESP,NOMINAL,2012-Q2,106.992607088556
ESP,NOMINAL,2012-Q3,102.909112442811
ESP,NOMINAL,2012-Q4,101.781455511744
ESP,NOMINAL,2013-Q1,97.5508691786126
ESP,NOMINAL,2013-Q2,95.6758260560569
ESP,NOMINAL,2013-Q3,96.1852376950027
ESP,NOMINAL,2013-Q4,95.5451046777345
ESP,NOMINAL,2014-Q1,95.9036261591509
ESP,NOMINAL,2014-Q2,96.3816008616818
ESP,NOMINAL,2014-Q3,96.4900052965637
ESP,NOMINAL,2014-Q4,97.381802290018
ESP,NOMINAL,2015-Q1,97.2580554426978
ESP,NOMINAL,2015-Q2,100.202891068644
ESP,NOMINAL,2015-Q3,100.818841463732
ESP,NOMINAL,2015-Q4,101.720212024927
ESP,NOMINAL,2016-Q1,103.188699029805
ESP,NOMINAL,2016-Q2,104.09112158523
ESP,NOMINAL,2016-Q3,104.923575198892
ESP,NOMINAL,2016-Q4,106.287557958689
ESP,NOMINAL,2017-Q1,108.540711500304
ESP,NOMINAL,2017-Q2,110.055697737424
ESP,NOMINAL,2017-Q3,111.868729108115
ESP,NOMINAL,2017-Q4,113.955750601935
ESP,NOMINAL,2018-Q1,115.241219172791
ESP,NOMINAL,2018-Q2,117.707186222599
ESP,NOMINAL,2018-Q3,119.78878787634
ESP,NOMINAL,2018-Q4,121.583620926236
ESP,NOMINAL,2019-Q1,123.11556244484
ESP,NOMINAL,2019-Q2,124.190474044466
ESP,NOMINAL,2019-Q3,125.456408342052
ESP,NOMINAL,2019-Q4,126.098308016761
ESP,NOMINAL,2020-Q1,127.121227097785
ESP,NOMINAL,2020-Q2,126.943111963722
ESP,NOMINAL,2020-Q3,127.708534769402
ESP,NOMINAL,2020-Q4,128.247851117279
ESP,NOMINAL,2021-Q1,128.327400878141
ESP,NOMINAL,2021-Q2,131.062092774375
ESP,NOMINAL,2021-Q3,133.053709053471
ESP,NOMINAL,2021-Q4,136.337475342318
ESP,NOMINAL,2022-Q1,139.296726638702
ESP,NOMINAL,2022-Q2,141.565475639223
ESP,NOMINAL,2022-Q3,143.23364136444
ESP,NOMINAL,2022-Q4,143.817736575856
SWE,NOMINAL,2010-Q2,73.0045014247625
SWE,NOMINAL,2010-Q3,74.0358357695866
SWE,NOMINAL,2010-Q4,76.1074633853257
SWE,NOMINAL,2011-Q1,76.4830336625167
SWE,NOMINAL,2011-Q2,76.1080778972993
SWE,NOMINAL,2011-Q3,75.8416807994271
SWE,NOMINAL,2011-Q4,75.0572076407565
SWE,NOMINAL,2012-Q1,75.6201552944582
SWE,NOMINAL,2012-Q2,76.5168194373006
SWE,NOMINAL,2012-Q3,77.2488736836454
SWE,NOMINAL,2012-Q4,77.9141515845953
SWE,NOMINAL,2013-Q1,78.7088282803834
SWE,NOMINAL,2013-Q2,80.0452392616543
SWE,NOMINAL,2013-Q3,81.1837483049226
SWE,NOMINAL,2013-Q4,83.2021841530393
SWE,NOMINAL,2014-Q1,85.1910518453834
SWE,NOMINAL,2014-Q2,87.0247622455987
SWE,NOMINAL,2014-Q3,89.5537844341838
SWE,NOMINAL,2014-Q4,91.8404014748337
SWE,NOMINAL,2015-Q1,95.2614685311936
SWE,NOMINAL,2015-Q2,98.3623123438595
SWE,NOMINAL,2015-Q3,101.619427351447
SWE,NOMINAL,2015-Q4,104.7567917735
SWE,NOMINAL,2016-Q1,105.796184941128
SWE,NOMINAL,2016-Q2,106.905505931743
SWE,NOMINAL,2016-Q3,108.772588192598
SWE,NOMINAL,2016-Q4,111.495720934531
SWE,NOMINAL,2017-Q1,114.244725568705
SWE,NOMINAL,2017-Q2,115.963354514628
SWE,NOMINAL,2017-Q3,116.964380021291
SWE,NOMINAL,2017-Q4,114.537539895376
SWE,NOMINAL,2018-Q1,113.498836747496
SWE,NOMINAL,2018-Q2,113.948974395074
SWE,NOMINAL,2018-Q3,114.569833213793
SWE,NOMINAL,2018-Q4,115.382355643637
SWE,NOMINAL,2019-Q1,115.181270670443
SWE,NOMINAL,2019-Q2,116.327507377235
SWE,NOMINAL,2019-Q3,118.005857979177
SWE,NOMINAL,2019-Q4,119.235363973146
SWE,NOMINAL,2020-Q1,120.319028986526
SWE,NOMINAL,2020-Q2,120.018941638014
SWE,NOMINAL,2020-Q3,122.473052711688
SWE,NOMINAL,2020-Q4,125.628976663771
SWE,NOMINAL,2021-Q1,128.884921223472
SWE,NOMINAL,2021-Q2,133.069462402467
SWE,NOMINAL,2021-Q3,136.460094435612
SWE,NOMINAL,2021-Q4,139.43552193845
SWE,NOMINAL,2022-Q1,142.093739563217
SWE,NOMINAL,2022-Q2,142.461368974916
SWE,NOMINAL,2022-Q3,138.099743716705
SWE,NOMINAL,2022-Q4,134.345147758784
CHE,NOMINAL,2010-Q2,81.5946319924854
CHE,NOMINAL,2010-Q3,82.7446159700429
CHE,NOMINAL,2010-Q4,84.9287427014357
CHE,NOMINAL,2011-Q1,85.8608095821421
CHE,NOMINAL,2011-Q2,87.6865655410349
CHE,NOMINAL,2011-Q3,88.6356791597384
CHE,NOMINAL,2011-Q4,89.3099457170849
CHE,NOMINAL,2012-Q1,90.7690709145321
CHE,NOMINAL,2012-Q2,91.6885728720344
CHE,NOMINAL,2012-Q3,92.8679615043153
CHE,NOMINAL,2012-Q4,93.1553947091185
CHE,NOMINAL,2013-Q1,93.8861549002773
CHE,NOMINAL,2013-Q2,94.8642787998357
CHE,NOMINAL,2013-Q3,94.796846651068
CHE,NOMINAL,2013-Q4,95.9247196488194
CHE,NOMINAL,2014-Q1,96.1951384654311
CHE,NOMINAL,2014-Q2,97.3929111186725
CHE,NOMINAL,2014-Q3,97.090166762679
CHE,NOMINAL,2014-Q4,99.1247836532178
CHE,NOMINAL,2015-Q1,99.7319927480819
CHE,NOMINAL,2015-Q2,99.5094501964401
CHE,NOMINAL,2015-Q3,100.051894885228
CHE,NOMINAL,2015-Q4,100.70666217025
CHE,NOMINAL,2016-Q1,101.672511929638
CHE,NOMINAL,2016-Q2,101.70059369908
CHE,NOMINAL,2016-Q3,101.939138532818
CHE,NOMINAL,2016-Q4,101.199755838464
CHE,NOMINAL,2017-Q1,102.089126474248
CHE,NOMINAL,2017-Q2,103.223069918254
CHE,NOMINAL,2017-Q3,103.784513742931
CHE,NOMINAL,2017-Q4,105.269289864567
CHE,NOMINAL,2018-Q1,104.84968356164
CHE,NOMINAL,2018-Q2,105.942884030327
CHE,NOMINAL,2018-Q3,107.183519321111
CHE,NOMINAL,2018-Q4,108.946913086922
CHE,NOMINAL,2019-Q1,109.406493781929
CHE,NOMINAL,2019-Q2,110.665741151972
CHE,NOMINAL,2019-Q3,110.663522289918
CHE,NOMINAL,2019-Q4,111.57324277618
CHE,NOMINAL,2020-Q1,113.230189960261
CHE,NOMINAL,2020-Q2,114.332953646551
CHE,NOMINAL,2020-Q3,116.254951691254
CHE,NOMINAL,2020-Q4,117.623904701933
CHE,NOMINAL,2021-Q1,119.533733891461
CHE,NOMINAL,2021-Q2,121.538019251073
CHE,NOMINAL,2021-Q3,124.88788256552
CHE,NOMINAL,2021-Q4,127.392364291946
CHE,NOMINAL,2022-Q1,129.931267793418
CHE,NOMINAL,2022-Q2,132.197544818233
CHE,NOMINAL,2022-Q3,133.857522157658
CHE,NOMINAL,2022-Q4,134.433665232929
TUR,NOMINAL,2010-Q2,57.9433005716632
TUR,NOMINAL,2010-Q3,58.590371445913
TUR,NOMINAL,2010-Q4,59.9596704765294
TUR,NOMINAL,2011-Q1,61.1862278630911
TUR,NOMINAL,2011-Q2,61.8575518684169
TUR,NOMINAL,2011-Q3,62.8369283547256
TUR,NOMINAL,2011-Q4,64.3182919137659
TUR,NOMINAL,2012-Q1,65.8587744837162
TUR,NOMINAL,2012-Q2,67.6360310252322
TUR,NOMINAL,2012-Q3,69.2551673711551
TUR,NOMINAL,2012-Q4,70.5610271198958
TUR,NOMINAL,2013-Q1,72.453252380365
TUR,NOMINAL,2013-Q2,74.7944481553266
TUR,NOMINAL,2013-Q3,77.0366939671531
TUR,NOMINAL,2013-Q4,79.4996054971544
TUR,NOMINAL,2014-Q1,81.5527618454152
TUR,NOMINAL,2014-Q2,84.2288843702323
TUR,NOMINAL,2014-Q3,87.7695042601142
TUR,NOMINAL,2014-Q4,91.0668495242375
TUR,NOMINAL,2015-Q1,94.8112374771418
TUR,NOMINAL,2015-Q2,98.3617709539707
TUR,NOMINAL,2015-Q3,101.547035142825
TUR,NOMINAL,2015-Q4,105.279956426063
TUR,NOMINAL,2016-Q1,108.934079361704
TUR,NOMINAL,2016-Q2,111.756267958688
TUR,NOMINAL,2016-Q3,115.334049729584
TUR,NOMINAL,2016-Q4,118.437602950024
TUR,NOMINAL,2017-Q1,121.710374279248
TUR,NOMINAL,2017-Q2,124.14746090196
TUR,NOMINAL,2017-Q3,126.266573522507
TUR,NOMINAL,2017-Q4,129.442591296285
TUR,NOMINAL,2018-Q1,132.051602011461
TUR,NOMINAL,2018-Q2,134.745781671332
TUR,NOMINAL,2018-Q3,135.904684853745
TUR,NOMINAL,2018-Q4,136.859931463462
TUR,NOMINAL,2019-Q1,136.522495008554
TUR,NOMINAL,2019-Q2,136.812601520404
TUR,NOMINAL,2019-Q3,142.58558148308
TUR,NOMINAL,2019-Q4,148.176321987961
TUR,NOMINAL,2020-Q1,155.27565090762
TUR,NOMINAL,2020-Q2,166.421680693543
TUR,NOMINAL,2020-Q3,180.256116359915
TUR,NOMINAL,2020-Q4,192.884552038921
TUR,NOMINAL,2021-Q1,203.394350994832
TUR,NOMINAL,2021-Q2,216.278047390576
TUR,NOMINAL,2021-Q3,240.234760859314
TUR,NOMINAL,2021-Q4,290.228840755276
TUR,NOMINAL,2022-Q1,395.999544984669
TUR,NOMINAL,2022-Q2,528.651488515151
TUR,NOMINAL,2022-Q3,679.081228190463
TUR,NOMINAL,2022-Q4,803.038738485703
GBR,NOMINAL,2010-Q2,86.302
GBR,NOMINAL,2010-Q3,86.4
GBR,NOMINAL,2010-Q4,85.654
GBR,NOMINAL,2011-Q1,85.24
GBR,NOMINAL,2011-Q2,84.787
GBR,NOMINAL,2011-Q3,84.68
GBR,NOMINAL,2011-Q4,84.623
GBR,NOMINAL,2012-Q1,84.825
GBR,NOMINAL,2012-Q2,85.282
GBR,NOMINAL,2012-Q3,85.128
GBR,NOMINAL,2012-Q4,85.429
GBR,NOMINAL,2013-Q1,85.917
GBR,NOMINAL,2013-Q2,86.63
GBR,NOMINAL,2013-Q3,87.624
GBR,NOMINAL,2013-Q4,89.231
GBR,NOMINAL,2014-Q1,91.428
GBR,NOMINAL,2014-Q2,93.692
GBR,NOMINAL,2014-Q3,95.458
GBR,NOMINAL,2014-Q4,96.777
GBR,NOMINAL,2015-Q1,97.594
GBR,NOMINAL,2015-Q2,98.643
GBR,NOMINAL,2015-Q3,100.692
GBR,NOMINAL,2015-Q4,103.071
GBR,NOMINAL,2016-Q1,105.288
GBR,NOMINAL,2016-Q2,106.564
GBR,NOMINAL,2016-Q3,107.465
GBR,NOMINAL,2016-Q4,108.583
GBR,NOMINAL,2017-Q1,109.907
GBR,NOMINAL,2017-Q2,111.221
GBR,NOMINAL,2017-Q3,112.6
GBR,NOMINAL,2017-Q4,113.606
GBR,NOMINAL,2018-Q1,114.507
GBR,NOMINAL,2018-Q2,115.16
GBR,NOMINAL,2018-Q3,115.947
GBR,NOMINAL,2018-Q4,116.37
GBR,NOMINAL,2019-Q1,116.258
GBR,NOMINAL,2019-Q2,116.266
GBR,NOMINAL,2019-Q3,116.841
GBR,NOMINAL,2019-Q4,117.004
GBR,NOMINAL,2020-Q1,118.098
GBR,NOMINAL,2020-Q2,117.754
GBR,NOMINAL,2020-Q3,119.791
GBR,NOMINAL,2020-Q4,123.975
GBR,NOMINAL,2021-Q1,127.844
GBR,NOMINAL,2021-Q2,129.407
GBR,NOMINAL,2021-Q3,130.585
GBR,NOMINAL,2021-Q4,134.223
GBR,NOMINAL,2022-Q1,139.322
GBR,NOMINAL,2022-Q2,142.87
GBR,NOMINAL,2022-Q3,146.312
GBR,NOMINAL,2022-Q4,148.72
USA,NOMINAL,2010-Q2,87.09281818288
USA,NOMINAL,2010-Q3,85.6492133755358
USA,NOMINAL,2010-Q4,84.7989348158703
USA,NOMINAL,2011-Q1,82.9348625889113
USA,NOMINAL,2011-Q2,82.229411696002
USA,NOMINAL,2011-Q3,82.477020287553
USA,NOMINAL,2011-Q4,82.6452072553989
USA,NOMINAL,2012-Q1,82.9955967717446
USA,NOMINAL,2012-Q2,84.3130613532043
USA,NOMINAL,2012-Q3,85.3548861818054
USA,NOMINAL,2012-Q4,86.6396477417396
USA,NOMINAL,2013-Q1,88.4196264847756
USA,NOMINAL,2013-Q2,90.1949333675936
USA,NOMINAL,2013-Q3,91.619850734066
USA,NOMINAL,2013-Q4,92.5261916163468
USA,NOMINAL,2014-Q1,93.642766208435
USA,NOMINAL,2014-Q2,94.4837010476647
USA,NOMINAL,2014-Q3,95.5161821558299
USA,NOMINAL,2014-Q4,96.7635688340205
USA,NOMINAL,2015-Q1,98.0903771359161
USA,NOMINAL,2015-Q2,99.3330919538887
USA,NOMINAL,2015-Q3,100.561791191208
USA,NOMINAL,2015-Q4,102.014739718988
USA,NOMINAL,2016-Q1,103.28081383805
USA,NOMINAL,2016-Q2,104.766465387356
USA,NOMINAL,2016-Q3,106.34555414102
USA,NOMINAL,2016-Q4,108.013408238825
USA,NOMINAL,2017-Q1,109.400950723554
USA,NOMINAL,2017-Q2,111.302397832257
USA,NOMINAL,2017-Q3,113.026314252678
USA,NOMINAL,2017-Q4,114.726871372009
USA,NOMINAL,2018-Q1,116.843224050736
USA,NOMINAL,2018-Q2,118.249453976337
USA,NOMINAL,2018-Q3,119.80985528913
USA,NOMINAL,2018-Q4,121.183382193205
USA,NOMINAL,2019-Q1,122.561580957498
USA,NOMINAL,2019-Q2,124.03321692615
USA,NOMINAL,2019-Q3,125.701071023955
USA,NOMINAL,2019-Q4,127.859470444644
USA,NOMINAL,2020-Q1,130.237447295577
USA,NOMINAL,2020-Q2,131.055022833717
USA,NOMINAL,2020-Q3,136.044569546479
USA,NOMINAL,2020-Q4,142.248799915907
USA,NOMINAL,2021-Q1,147.172940585618
USA,NOMINAL,2021-Q2,153.937794181198
USA,NOMINAL,2021-Q3,161.216552400752
USA,NOMINAL,2021-Q4,167.677735082166
USA,NOMINAL,2022-Q1,174.867727957579
USA,NOMINAL,2022-Q2,180.97384926243
USA,NOMINAL,2022-Q3,181.165395531366
USA,NOMINAL,2022-Q4,181.772737359698
BRA,NOMINAL,2010-Q2,95.5618053289643
BRA,NOMINAL,2010-Q3,95.7782093828111
BRA,NOMINAL,2010-Q4,95.994701526447
BRA,NOMINAL,2011-Q1,96.2110339292228
BRA,NOMINAL,2011-Q2,96.4273154764253
BRA,NOMINAL,2011-Q3,96.6437290022242
BRA,NOMINAL,2011-Q4,96.8602214866061
BRA,NOMINAL,2012-Q1,97.077330421888
BRA,NOMINAL,2012-Q2,97.2951961628747
BRA,NOMINAL,2012-Q3,97.5116112952653
BRA,NOMINAL,2012-Q4,97.7281200034557
BRA,NOMINAL,2013-Q1,97.9444241851649
BRA,NOMINAL,2013-Q2,98.1607002011622
BRA,NOMINAL,2013-Q3,98.3771259442628
BRA,NOMINAL,2013-Q4,98.5936421560421
BRA,NOMINAL,2014-Q1,98.8099378560039
BRA,NOMINAL,2014-Q2,99.0262111120539
BRA,NOMINAL,2014-Q3,99.2426391763822
BRA,NOMINAL,2014-Q4,99.4591580988763
BRA,NOMINAL,2015-Q1,99.675451996524
BRA,NOMINAL,2015-Q2,99.891725889496
BRA,NOMINAL,2015-Q3,100.108158185399
BRA,NOMINAL,2015-Q4,100.324663928581
BRA,NOMINAL,2016-Q1,100.541755126921
BRA,NOMINAL,2016-Q2,100.759612719463
BRA,NOMINAL,2016-Q3,100.976036645128
BRA,NOMINAL,2016-Q4,101.192553497493
BRA,NOMINAL,2017-Q1,101.408849304546
BRA,NOMINAL,2017-Q2,101.625121396754
BRA,NOMINAL,2017-Q3,101.841551287196
BRA,NOMINAL,2017-Q4,102.058070603658
BRA,NOMINAL,2018-Q1,102.274363662192
BRA,NOMINAL,2018-Q2,102.490634752251
BRA,NOMINAL,2018-Q3,102.707064439036
BRA,NOMINAL,2018-Q4,102.923583495358
BRA,NOMINAL,2019-Q1,103.139878950604
BRA,NOMINAL,2019-Q2,103.356151937848
BRA,NOMINAL,2019-Q3,103.572583299173
BRA,NOMINAL,2019-Q4,103.789085917896
BRA,NOMINAL,2020-Q1,104.006185053128
BRA,NOMINAL,2020-Q2,104.224042529023
BRA,NOMINAL,2020-Q3,104.440464762637
BRA,NOMINAL,2020-Q4,104.656965749738
BRA,NOMINAL,2021-Q1,104.873280364211
BRA,NOMINAL,2021-Q2,105.089559318065
BRA,NOMINAL,2021-Q3,105.305981000087
BRA,NOMINAL,2021-Q4,105.522472015313
BRA,NOMINAL,2022-Q1,105.738794627876
BRA,NOMINAL,2022-Q2,105.955077545414
BRA,NOMINAL,2022-Q3,106.171496677897
BRA,NOMINAL,2022-Q4,106.387977603172
BRA,NOMINAL,2023-Q1,106.604304726698
CHL,NOMINAL,2010-Q2,57.2013670547474
CHL,NOMINAL,2010-Q3,57.632446606417
CHL,NOMINAL,2010-Q4,58.1329939608859
CHL,NOMINAL,2011-Q1,60.9878535007659
CHL,NOMINAL,2011-Q2,63.5862808948477
CHL,NOMINAL,2011-Q3,65.202237168899
CHL,NOMINAL,2011-Q4,66.8452699895911
CHL,NOMINAL,2012-Q1,68.5675767344756
CHL,NOMINAL,2012-Q2,69.7029944468982
CHL,NOMINAL,2012-Q3,71.4848076796569
CHL,NOMINAL,2012-Q4,73.8533301607414
CHL,NOMINAL,2013-Q1,76.0353010023717
CHL,NOMINAL,2013-Q2,77.5099247839805
CHL,NOMINAL,2013-Q3,78.0829632333832
CHL,NOMINAL,2013-Q4,80.5185913472151
CHL,NOMINAL,2014-Q1,83.3300391527184
CHL,NOMINAL,2014-Q2,86.1277555280713
CHL,NOMINAL,2014-Q3,91.756840344669
CHL,NOMINAL,2014-Q4,92.5672494292521
CHL,NOMINAL,2015-Q1,94.394865750877
CHL,NOMINAL,2015-Q2,97.9799976609377
CHL,NOMINAL,2015-Q3,102.672282425065
CHL,NOMINAL,2015-Q4,104.95285416312
CHL,NOMINAL,2016-Q1,105.810691799201
CHL,NOMINAL,2016-Q2,105.449053239203
CHL,NOMINAL,2016-Q3,106.270377565976
CHL,NOMINAL,2016-Q4,108.761943125783
CHL,NOMINAL,2017-Q1,111.98941900025
CHL,NOMINAL,2017-Q2,114.051917205583
CHL,NOMINAL,2017-Q3,115.608035440332
CHL,NOMINAL,2017-Q4,119.448781099216
CHL,NOMINAL,2018-Q1,121.212693192445
CHL,NOMINAL,2018-Q2,125.055278305236
CHL,NOMINAL,2018-Q3,129.432440228188
CHL,NOMINAL,2018-Q4,131.545856389801
CHL,NOMINAL,2019-Q1,133.173649251486
CHL,NOMINAL,2019-Q2,134.58132023866
CHL,NOMINAL,2019-Q3,139.966565438564
CHL,NOMINAL,2019-Q4,142.277840069726
CHL,NOMINAL,2020-Q1,145.186422833722
CHL,NOMINAL,2020-Q2,147.100301669628
CHL,NOMINAL,2020-Q3,145.456910902655
CHL,NOMINAL,2020-Q4,148.890831180161
CHL,NOMINAL,2021-Q1,157.094979870152
CHL,NOMINAL,2021-Q2,161.571764375401
CHL,NOMINAL,2021-Q3,166.958367282905
CHL,NOMINAL,2021-Q4,172.309533321475
CHL,NOMINAL,2022-Q1,170.18309586069
CHL,NOMINAL,2022-Q2,174.613893114993
CHN,NOMINAL,2010-Q2,86.3480224653061
CHN,NOMINAL,2010-Q3,83.9035025830223
CHN,NOMINAL,2010-Q4,86.348046688938
CHN,NOMINAL,2011-Q1,89.0360339602861
CHN,NOMINAL,2011-Q2,90.9411801291955
CHN,NOMINAL,2011-Q3,91.7860617152355
CHN,NOMINAL,2011-Q4,91.3067916573371
CHN,NOMINAL,2012-Q1,90.2509996953192
CHN,NOMINAL,2012-Q2,89.2723868949401
CHN,NOMINAL,2012-Q3,89.8131708352346
CHN,NOMINAL,2012-Q4,90.6889953081814
CHN,NOMINAL,2013-Q1,92.5565171113565
CHN,NOMINAL,2013-Q2,95.131201736342
CHN,NOMINAL,2013-Q3,97.6122724059856
CHN,NOMINAL,2013-Q4,100.664702347227
CHN,NOMINAL,2014-Q1,102.460900814274
CHN,NOMINAL,2014-Q2,102.569586414023
CHN,NOMINAL,2014-Q3,100.517693083053
CHN,NOMINAL,2014-Q4,98.9796394483917
CHN,NOMINAL,2015-Q1,98.6668647971793
CHN,NOMINAL,2015-Q2,98.8758421690819
CHN,NOMINAL,2015-Q3,100.526288017263
CHN,NOMINAL,2015-Q4,101.931005016475
CHN,NOMINAL,2016-Q1,104.319224287089
CHN,NOMINAL,2016-Q2,108.993331469451
CHN,NOMINAL,2016-Q3,114.836435571052
CHN,NOMINAL,2016-Q4,120.76891272501
CHN,NOMINAL,2017-Q1,123.566737019214
CHN,NOMINAL,2017-Q2,126.316592552206
CHN,NOMINAL,2017-Q3,128.196632134978
CHN,NOMINAL,2017-Q4,129.877221883763
CHN,NOMINAL,2018-Q1,131.844770006869
CHN,NOMINAL,2018-Q2,133.561905511377
CHN,NOMINAL,2018-Q3,135.019030876898
CHN,NOMINAL,2018-Q4,136.646012649435
CHN,NOMINAL,2019-Q1,137.942436547835
CHN,NOMINAL,2019-Q2,138.94038698468
CHN,NOMINAL,2019-Q3,140.021981464995
CHN,NOMINAL,2019-Q4,141.107690912493
CHN,NOMINAL,2020-Q1,142.214572078938
CHN,NOMINAL,2020-Q2,143.451330001645
CHN,NOMINAL,2020-Q3,145.555183099958
CHN,NOMINAL,2020-Q4,147.087136878948
